"X_Y5_1","X_Y5_2","X_Y5_3","X_Y5_4","X_Y5_5","X_age5grp","X_male","X_U5UK","Output","Domain","X_age","X_U5"
1,3,4,5,2,"18-34",1,0.345,0.0891997651099766,"13452",1,0.345
1,3,4,5,3,"18-34",1,0.319,0.0359210560168709,"13453",1,0.319
1,3,4,5,4,"18-34",1,0.138,-0.0506913023347449,"13454",1,0.138
1,3,4,5,5,"18-34",1,0.134,-0.130510909702933,"13455",1,0.134
1,3,5,1,1,"18-34",1,0.736,0.53132700786987,"13511",1,0.736
1,3,5,1,2,"18-34",1,0.658,0.518742181271431,"13512",1,0.658
1,3,5,1,3,"18-34",1,0.632,0.421541342695115,"13513",1,0.632
1,3,5,1,4,"18-34",1,0.451,0.279238018066181,"13514",1,0.451
1,3,5,1,5,"18-34",1,0.447,0.158325528161964,"13515",1,0.447
1,3,5,2,1,"18-34",1,0.673,0.608841443127838,"13521",1,0.673
1,3,5,2,2,"18-34",1,0.595,0.583222721066093,"13522",1,0.595
1,3,5,2,3,"18-34",1,0.569,0.501888211443865,"13523",1,0.569
1,3,5,2,4,"18-34",1,0.388,0.314040610751397,"13524",1,0.388
1,3,5,2,5,"18-34",1,0.384,0.156518719900656,"13525",1,0.384
1,3,5,3,1,"18-34",1,0.652,0.434458009068146,"13531",1,0.652
1,3,5,3,2,"18-34",1,0.574,0.423518982220123,"13532",1,0.574
1,3,5,3,3,"18-34",1,0.548,0.349156738236698,"13533",1,0.548
1,3,5,3,4,"18-34",1,0.367,0.213322948420838,"13534",1,0.367
1,3,5,3,5,"18-34",1,0.363,0.0959768986224855,"13535",1,0.363
1,3,5,4,1,"18-34",1,0.46,0.181124649022973,"13541",1,0.46
1,3,5,4,2,"18-34",1,0.382,0.160971818894767,"13542",1,0.382
1,3,5,4,3,"18-34",1,0.356,0.111175386496326,"13543",1,0.356
1,3,5,4,4,"18-34",1,0.175,0.0217741673339253,"13544",1,0.175
1,3,5,4,5,"18-34",1,0.171,-0.0628480605876858,"13545",1,0.171
1,3,5,5,1,"18-34",1,0.401,0.0559789801419515,"13551",1,0.401
1,3,5,5,2,"18-34",1,0.323,0.0341097482102834,"13552",1,0.323
1,3,5,5,3,"18-34",1,0.297,-0.0073739583884677,"13553",1,0.297
1,3,5,5,4,"18-34",1,0.116,-0.0823761891584394,"13554",1,0.116
1,3,5,5,5,"18-34",1,0.112,-0.157415249625899,"13555",1,0.112
1,4,1,1,1,"18-34",1,0.836,0.960715322916845,"14111",1,0.836
1,4,1,1,2,"18-34",1,0.758,0.865890303314277,"14112",1,0.758
1,4,1,1,3,"18-34",1,0.732,0.760846644692912,"14113",1,0.732
1,4,1,1,4,"18-34",1,0.551,0.490474331320781,"14114",1,0.551
1,4,1,1,5,"18-34",1,0.547,0.283235935333995,"14115",1,0.547
1,4,1,2,1,"18-34",1,0.773,0.830479086890234,"14121",1,0.773
1,4,1,2,2,"18-34",1,0.695,0.761895695751916,"14122",1,0.695
1,4,1,2,3,"18-34",1,0.669,0.680513856811277,"14123",1,0.669
1,4,1,2,4,"18-34",1,0.488,0.438504168793989,"14124",1,0.488
1,4,1,2,5,"18-34",1,0.484,0.243439776628947,"14125",1,0.484
1,4,1,3,1,"18-34",1,0.752,0.581275760523109,"14131",1,0.752
1,4,1,3,2,"18-34",1,0.674,0.546777563792909,"14132",1,0.674
1,4,1,3,3,"18-34",1,0.648,0.46102841610259,"14133",1,0.648
1,4,1,3,4,"18-34",1,0.467,0.284623791496388,"14134",1,0.467
1,4,1,3,5,"18-34",1,0.463,0.129104115993496,"14135",1,0.463
1,4,1,4,1,"18-34",1,0.56,0.275645011915852,"14141",1,0.56
1,4,1,4,2,"18-34",1,0.482,0.254831697387267,"14142",1,0.482
1,4,1,4,3,"18-34",1,0.456,0.183368975263318,"14143",1,0.456
1,4,1,4,4,"18-34",1,0.275,0.0696186985075758,"14144",1,0.275
1,4,1,4,5,"18-34",1,0.271,-0.0348552385047246,"14145",1,0.271
1,4,1,5,1,"18-34",1,0.501,0.172721382846137,"14151",1,0.501
1,4,1,5,2,"18-34",1,0.423,0.13837183354344,"14152",1,0.423
1,4,1,5,3,"18-34",1,0.397,0.0420598672228808,"14153",1,0.397
1,4,1,5,4,"18-34",1,0.216,-0.0496130330589073,"14154",1,0.216
1,4,1,5,5,"18-34",1,0.212,-0.129766454861858,"14155",1,0.212
1,4,2,1,1,"18-34",1,0.786,0.82851837030884,"14211",1,0.786
1,4,2,1,2,"18-34",1,0.708,0.757779824860628,"14212",1,0.708
1,4,2,1,3,"18-34",1,0.682,0.66182250836756,"14213",1,0.682
1,4,2,1,4,"18-34",1,0.501,0.430524909098703,"14214",1,0.501
1,4,2,1,5,"18-34",1,0.497,0.236627495668389,"14215",1,0.497
1,4,2,2,1,"18-34",1,0.723,0.716329877151152,"14221",1,0.723
1,4,2,2,2,"18-34",1,0.645,0.664844100629486,"14222",1,0.645
1,4,2,2,3,"18-34",1,0.619,0.600641032197832,"14223",1,0.619
1,4,2,2,4,"18-34",1,0.438,0.386932979117307,"14224",1,0.438
1,4,2,2,5,"18-34",1,0.434,0.202049595879439,"14225",1,0.434
1,4,2,3,1,"18-34",1,0.702,0.58735121138112,"14231",1,0.702
1,4,2,3,2,"18-34",1,0.624,0.552973265992805,"14232",1,0.624
1,4,2,3,3,"18-34",1,0.598,0.489443877475779,"14233",1,0.598
1,4,2,3,4,"18-34",1,0.417,0.301399551309391,"14234",1,0.417
1,4,2,3,5,"18-34",1,0.413,0.131670133064016,"14235",1,0.413
1,4,2,4,1,"18-34",1,0.51,0.341927564269592,"14241",1,0.51
1,4,2,4,2,"18-34",1,0.432,0.330224891546604,"14242",1,0.432
1,4,2,4,3,"18-34",1,0.406,0.251776434861394,"14243",1,0.406
1,4,2,4,4,"18-34",1,0.225,0.106596921926367,"14244",1,0.225
1,4,2,4,5,"18-34",1,0.221,-0.0221979352753401,"14245",1,0.221
1,4,2,5,1,"18-34",1,0.451,0.198473986686204,"14251",1,0.451
1,4,2,5,2,"18-34",1,0.373,0.204224974603666,"14252",1,0.373
1,4,2,5,3,"18-34",1,0.347,0.0935448912035277,"14253",1,0.347
1,4,2,5,4,"18-34",1,0.166,-0.0307528438832138,"14254",1,0.166
1,4,2,5,5,"18-34",1,0.162,-0.133067573015205,"14255",1,0.162
1,4,3,1,1,"18-34",1,0.773,0.631777483579171,"14311",1,0.773
1,4,3,1,2,"18-34",1,0.695,0.60275825232659,"14312",1,0.695
1,4,3,1,3,"18-34",1,0.669,0.536205256465215,"14313",1,0.669
1,4,3,1,4,"18-34",1,0.488,0.354739913108859,"14314",1,0.488
1,4,3,1,5,"18-34",1,0.484,0.188054269351676,"14315",1,0.484
1,4,3,2,1,"18-34",1,0.71,0.617468241272505,"14321",1,0.71
1,4,3,2,2,"18-34",1,0.632,0.582497898787858,"14322",1,0.632
1,4,3,2,3,"18-34",1,0.606,0.527845612808704,"14323",1,0.606
1,4,3,2,4,"18-34",1,0.425,0.342673550224474,"14324",1,0.425
1,4,3,2,5,"18-34",1,0.421,0.169679654784306,"14325",1,0.421
1,4,3,3,1,"18-34",1,0.689,0.536117913693435,"14331",1,0.689
1,4,3,3,2,"18-34",1,0.611,0.50721151987075,"14332",1,0.611
1,4,3,3,3,"18-34",1,0.585,0.450333319024257,"14333",1,0.585
1,4,3,3,4,"18-34",1,0.404,0.276906263306991,"14334",1,0.404
1,4,3,3,5,"18-34",1,0.4,0.116035458870109,"14335",1,0.4
1,4,3,4,1,"18-34",1,0.497,0.295599241537863,"14341",1,0.497
1,4,3,4,2,"18-34",1,0.419,0.285602261136125,"14342",1,0.419
1,4,3,4,3,"18-34",1,0.393,0.215431637250438,"14343",1,0.393
1,4,3,4,4,"18-34",1,0.212,0.0818136060748356,"14344",1,0.212
1,4,3,4,5,"18-34",1,0.208,-0.0383884680331456,"14345",1,0.208
1,4,3,5,1,"18-34",1,0.438,0.118294716939773,"14351",1,0.438
1,4,3,5,2,"18-34",1,0.36,0.111457176399524,"14352",1,0.36
1,4,3,5,3,"18-34",1,0.334,0.0460589424161189,"14353",1,0.334
1,4,3,5,4,"18-34",1,0.153,-0.0528703919468874,"14354",1,0.153
1,4,3,5,5,"18-34",1,0.149,-0.141566057767696,"14355",1,0.149
1,4,4,1,1,"18-34",1,0.674,0.435148408083916,"14411",1,0.674
1,4,4,1,2,"18-34",1,0.596,0.41234620234725,"14412",1,0.596
1,4,4,1,3,"18-34",1,0.57,0.354429720438453,"14413",1,0.57
1,4,4,1,4,"18-34",1,0.389,0.240765966113477,"14414",1,0.389
1,4,4,1,5,"18-34",1,0.385,0.132026050710888,"14415",1,0.385
1,4,4,2,1,"18-34",1,0.611,0.483242922213504,"14421",1,0.611
1,4,4,2,2,"18-34",1,0.533,0.47132702234924,"14422",1,0.533
1,4,4,2,3,"18-34",1,0.507,0.395791062733334,"14423",1,0.507
1,4,4,2,4,"18-34",1,0.326,0.249970374204048,"14424",1,0.326
1,4,4,2,5,"18-34",1,0.322,0.12160398677694,"14425",1,0.322
1,4,4,3,1,"18-34",1,0.59,0.364328435590972,"14431",1,0.59
1,4,4,3,2,"18-34",1,0.512,0.344949469112682,"14432",1,0.512
1,4,4,3,3,"18-34",1,0.486,0.286650959980914,"14433",1,0.486
1,4,4,3,4,"18-34",1,0.305,0.172483201109834,"14434",1,0.305
1,4,4,3,5,"18-34",1,0.301,0.0651443521071759,"14435",1,0.301
1,4,4,4,1,"18-34",1,0.398,0.144012209706509,"14441",1,0.398
1,4,4,4,2,"18-34",1,0.32,0.116801037865878,"14442",1,0.32
1,4,4,4,3,"18-34",1,0.294,0.0752302825089164,"14443",1,0.294
1,4,4,4,4,"18-34",1,0.113,-0.0094114004767301,"14444",1,0.113
1,4,4,4,5,"18-34",1,0.109,-0.0923769755629678,"14445",1,0.109
1,4,4,5,1,"18-34",1,0.339,0.0285646194583959,"14451",1,0.339
1,4,4,5,2,"18-34",1,0.261,-0.0001096897566113,"14452",1,0.261
1,4,4,5,3,"18-34",1,0.235,-0.0360321857823864,"14453",1,0.235
1,4,4,5,4,"18-34",1,0.0539999999999999,-0.108223238586294,"14454",1,0.0539999999999999
1,4,4,5,5,"18-34",1,0.0499999999999999,-0.179289642550281,"14455",1,0.0499999999999999
1,4,5,1,1,"18-34",1,0.652,0.358024213087227,"14511",1,0.652
1,4,5,1,2,"18-34",1,0.574,0.338248828797124,"14512",1,0.574
1,4,5,1,3,"18-34",1,0.548,0.285707379998347,"14513",1,0.548
1,4,5,1,4,"18-34",1,0.367,0.19084817806012,"14514",1,0.367
1,4,5,1,5,"18-34",1,0.363,0.0939758155711347,"14515",1,0.363
1,4,5,2,1,"18-34",1,0.589,0.3803640886554,"14521",1,0.589
1,4,5,2,2,"18-34",1,0.511,0.371071309676024,"14522",1,0.511
1,4,5,2,3,"18-34",1,0.485,0.295734021805522,"14523",1,0.485
1,4,5,2,4,"18-34",1,0.304,0.184417209809932,"14524",1,0.304
1,4,5,2,5,"18-34",1,0.3,0.0804853133333256,"14525",1,0.3
1,4,5,3,1,"18-34",1,0.568,0.294191975644172,"14531",1,0.568
1,4,5,3,2,"18-34",1,0.49,0.268532738182827,"14532",1,0.49
1,4,5,3,3,"18-34",1,0.464,0.224133022193764,"14533",1,0.464
1,4,5,3,4,"18-34",1,0.283,0.133573183013758,"14534",1,0.283
1,4,5,3,5,"18-34",1,0.279,0.0444151733008221,"14535",1,0.279
1,4,5,4,1,"18-34",1,0.376,0.108786574686892,"14541",1,0.376
1,4,5,4,2,"18-34",1,0.298,0.081020398686384,"14542",1,0.298
1,4,5,4,3,"18-34",1,0.272,0.0436015692882432,"14543",1,0.272
1,4,5,4,4,"18-34",1,0.0909999999999999,-0.0335304481586105,"14544",1,0.0909999999999999
1,4,5,4,5,"18-34",1,0.0869999999999999,-0.1105715475439,"14545",1,0.0869999999999999
1,4,5,5,1,"18-34",1,0.317,-0.0037309310195391,"14551",1,0.317
1,4,5,5,2,"18-34",1,0.239,-0.0260816589975346,"14552",1,0.239
1,4,5,5,3,"18-34",1,0.213,-0.0639170267464125,"14553",1,0.213
1,4,5,5,4,"18-34",1,0.0319999999999999,-0.135377689484037,"14554",1,0.0319999999999999
1,4,5,5,5,"18-34",1,0.0279999999999999,-0.209337213370797,"14555",1,0.0279999999999999
1,5,1,1,1,"18-34",1,0.797,0.962004642710462,"15111",1,0.797
1,5,1,1,2,"18-34",1,0.719,0.87157320028017,"15112",1,0.719
1,5,1,1,3,"18-34",1,0.693,0.785747825279408,"15113",1,0.693
1,5,1,1,4,"18-34",1,0.512,0.521904298828053,"15114",1,0.512
1,5,1,1,5,"18-34",1,0.508,0.289280158461504,"15115",1,0.508
1,5,1,2,1,"18-34",1,0.734,0.83688213999595,"15121",1,0.734
1,5,1,2,2,"18-34",1,0.656,0.771666032345844,"15122",1,0.656
1,5,1,2,3,"18-34",1,0.63,0.70584363112711,"15123",1,0.63
1,5,1,2,4,"18-34",1,0.449,0.46766842908627,"15124",1,0.449
1,5,1,2,5,"18-34",1,0.445,0.268628833676574,"15125",1,0.445
1,5,1,3,1,"18-34",1,0.713,0.628562249910562,"15131",1,0.713
1,5,1,3,2,"18-34",1,0.635,0.590481926602774,"15132",1,0.635
1,5,1,3,3,"18-34",1,0.609,0.460004007216066,"15133",1,0.609
1,5,1,3,4,"18-34",1,0.428,0.25431198356643,"15134",1,0.428
1,5,1,3,5,"18-34",1,0.424,0.097366854163605,"15135",1,0.424
1,5,1,4,1,"18-34",1,0.521,0.236040627741517,"15141",1,0.521
1,5,1,4,2,"18-34",1,0.443,0.221782748009716,"15142",1,0.443
1,5,1,4,3,"18-34",1,0.417,0.118803716026864,"15143",1,0.417
1,5,1,4,4,"18-34",1,0.236,0.0109945344649904,"15144",1,0.236
1,5,1,4,5,"18-34",1,0.232,-0.085934062129749,"15145",1,0.232
1,5,1,5,1,"18-34",1,0.462,0.109369893027611,"15151",1,0.462
1,5,1,5,2,"18-34",1,0.384,0.131989923652171,"15152",1,0.384
1,5,1,5,3,"18-34",1,0.358,-0.0277794090916718,"15153",1,0.358
1,5,1,5,4,"18-34",1,0.177,-0.124785504210562,"15154",1,0.177
1,5,1,5,5,"18-34",1,0.173,-0.206446425422677,"15155",1,0.173
1,5,2,1,1,"18-34",1,0.747,0.852956243865774,"15211",1,0.747
1,5,2,1,2,"18-34",1,0.669,0.784545897192607,"15212",1,0.669
1,5,2,1,3,"18-34",1,0.643,0.702382222308803,"15213",1,0.643
1,5,2,1,4,"18-34",1,0.462,0.457592985359167,"15214",1,0.462
1,5,2,1,5,"18-34",1,0.458,0.229940476424365,"15215",1,0.458
1,5,2,2,1,"18-34",1,0.684,0.729106845774904,"15221",1,0.684
1,5,2,2,2,"18-34",1,0.606,0.677538556086031,"15222",1,0.606
1,5,2,2,3,"18-34",1,0.58,0.621115347109742,"15223",1,0.58
1,5,2,2,4,"18-34",1,0.399,0.403760510284779,"15224",1,0.399
1,5,2,2,5,"18-34",1,0.395,0.216341168789109,"15225",1,0.395
1,5,2,3,1,"18-34",1,0.663,0.626921173731344,"15231",1,0.663
1,5,2,3,2,"18-34",1,0.585,0.592241871184299,"15232",1,0.585
1,5,2,3,3,"18-34",1,0.559,0.525752549894551,"15233",1,0.559
1,5,2,3,4,"18-34",1,0.378,0.314077616554435,"15234",1,0.378
1,5,2,3,5,"18-34",1,0.374,0.128497162407479,"15235",1,0.374
1,5,2,4,1,"18-34",1,0.471,0.303793668268832,"15241",1,0.471
1,5,2,4,2,"18-34",1,0.393,0.331140586341111,"15242",1,0.393
1,5,2,4,3,"18-34",1,0.367,0.193016768957667,"15243",1,0.367
1,5,2,4,4,"18-34",1,0.186,0.0326742823757301,"15244",1,0.186
1,5,2,4,5,"18-34",1,0.182,-0.0955685963424431,"15245",1,0.182
1,5,2,5,1,"18-34",1,0.412,0.0802993028246093,"15251",1,0.412
1,5,2,5,2,"18-34",1,0.334,0.17137005538634,"15252",1,0.334
1,5,2,5,3,"18-34",1,0.308,-0.014544091679934,"15253",1,0.308
1,5,2,5,4,"18-34",1,0.127,-0.140947056980799,"15254",1,0.127
1,5,2,5,5,"18-34",1,0.123,-0.233579016627661,"15255",1,0.123
1,5,3,1,1,"18-34",1,0.734,0.629261427045154,"15311",1,0.734
1,5,3,1,2,"18-34",1,0.656,0.607235869336911,"15312",1,0.656
1,5,3,1,3,"18-34",1,0.63,0.498781705351489,"15313",1,0.63
1,5,3,1,4,"18-34",1,0.449,0.305910713978878,"15314",1,0.449
1,5,3,1,5,"18-34",1,0.445,0.139521838505651,"15315",1,0.445
1,5,3,2,1,"18-34",1,0.671,0.643299270326309,"15321",1,0.671
1,5,3,2,2,"18-34",1,0.593,0.607771419838158,"15322",1,0.593
1,5,3,2,3,"18-34",1,0.567,0.540458022144937,"15323",1,0.567
1,5,3,2,4,"18-34",1,0.386,0.340181328149681,"15324",1,0.386
1,5,3,2,5,"18-34",1,0.382,0.160358422135935,"15325",1,0.382
1,5,3,3,1,"18-34",1,0.65,0.502223033080017,"15331",1,0.65
1,5,3,3,2,"18-34",1,0.572,0.484626220169039,"15332",1,0.572
1,5,3,3,3,"18-34",1,0.546,0.410482836834731,"15333",1,0.546
1,5,3,3,4,"18-34",1,0.365,0.239964169854113,"15334",1,0.365
1,5,3,3,5,"18-34",1,0.361,0.0891121908842951,"15335",1,0.361
1,5,3,4,1,"18-34",1,0.458,0.206436997935388,"15341",1,0.458
1,5,3,4,2,"18-34",1,0.38,0.203664384640062,"15342",1,0.38
1,5,3,4,3,"18-34",1,0.354,0.131381221491726,"15343",1,0.354
1,5,3,4,4,"18-34",1,0.173,0.0167099141553034,"15344",1,0.173
1,5,3,4,5,"18-34",1,0.169,-0.0873250683955448,"15345",1,0.169
1,5,3,5,1,"18-34",1,0.399,0.0223801485854377,"15351",1,0.399
1,5,3,5,2,"18-34",1,0.321,0.0270058702055081,"15352",1,0.321
1,5,3,5,3,"18-34",1,0.295,-0.0362827645082046,"15353",1,0.295
1,5,3,5,4,"18-34",1,0.114,-0.12593148073603,"15354",1,0.114
1,5,3,5,5,"18-34",1,0.11,-0.216016016505919,"15355",1,0.11
1,5,4,1,1,"18-34",1,0.635,0.369989480577659,"15411",1,0.635
1,5,4,1,2,"18-34",1,0.557,0.347203554103807,"15412",1,0.557
1,5,4,1,3,"18-34",1,0.531,0.28866878128483,"15413",1,0.531
1,5,4,1,4,"18-34",1,0.35,0.189077701593397,"15414",1,0.35
1,5,4,1,5,"18-34",1,0.346,0.0904636833069113,"15415",1,0.346
1,5,4,2,1,"18-34",1,0.572,0.413432811144635,"15421",1,0.572
1,5,4,2,2,"18-34",1,0.494,0.404778498398294,"15422",1,0.494
1,5,4,2,3,"18-34",1,0.468,0.317357563815729,"15423",1,0.468
1,5,4,2,4,"18-34",1,0.287,0.191332908112035,"15424",1,0.287
1,5,4,2,5,"18-34",1,0.283,0.0799910248649204,"15425",1,0.283
1,5,4,3,1,"18-34",1,0.551,0.295494076065532,"15431",1,0.551
1,5,4,3,2,"18-34",1,0.473,0.272540976189159,"15432",1,0.473
1,5,4,3,3,"18-34",1,0.447,0.223195347125895,"15433",1,0.447
1,5,4,3,4,"18-34",1,0.266,0.126984952950158,"15434",1,0.266
1,5,4,3,5,"18-34",1,0.262,0.0341460158949543,"15435",1,0.262
1,5,4,4,1,"18-34",1,0.359,0.10050033259513,"15441",1,0.359
1,5,4,4,2,"18-34",1,0.281,0.0729307000447897,"15442",1,0.281
1,5,4,4,3,"18-34",1,0.255,0.0344888061384076,"15443",1,0.255
1,5,4,4,4,"18-34",1,0.0739999999999999,-0.044346861647942,"15444",1,0.0739999999999999
1,5,4,4,5,"18-34",1,0.0699999999999999,-0.122866663767928,"15445",1,0.0699999999999999
1,5,4,5,1,"18-34",1,0.3,-0.0141198564635344,"15451",1,0.3
1,5,4,5,2,"18-34",1,0.222,-0.0361049137416988,"15452",1,0.222
1,5,4,5,3,"18-34",1,0.196,-0.07410186791224,"15453",1,0.196
1,5,4,5,4,"18-34",1,0.0149999999999999,-0.147586768003352,"15454",1,0.0149999999999999
1,5,4,5,5,"18-34",1,0.0109999999999999,-0.22477920644374,"15455",1,0.0109999999999999
1,5,5,1,1,"18-34",1,0.613,0.186696711833182,"15511",1,0.613
1,5,5,1,2,"18-34",1,0.535,0.202606271025576,"15512",1,0.535
1,5,5,1,3,"18-34",1,0.509,0.131517776628576,"15513",1,0.509
1,5,5,1,4,"18-34",1,0.328,0.0454818451639571,"15514",1,0.328
1,5,5,1,5,"18-34",1,0.324,-0.0428742372765956,"15515",1,0.324
1,5,5,2,1,"18-34",1,0.55,0.206399221887352,"15521",1,0.55
1,5,5,2,2,"18-34",1,0.472,0.261598423552076,"15522",1,0.472
1,5,5,2,3,"18-34",1,0.446,0.139064382326154,"15523",1,0.446
1,5,5,2,4,"18-34",1,0.265,0.0297208175323899,"15524",1,0.265
1,5,5,2,5,"18-34",1,0.261,-0.071417761153783,"15525",1,0.261
1,5,5,3,1,"18-34",1,0.529,0.201832333928827,"15531",1,0.529
1,5,5,3,2,"18-34",1,0.451,0.199890665497532,"15532",1,0.451
1,5,5,3,3,"18-34",1,0.425,0.148076915812645,"15533",1,0.425
1,5,5,3,4,"18-34",1,0.244,0.0570388864689592,"15534",1,0.244
1,5,5,3,5,"18-34",1,0.24,-0.0423856911421652,"15535",1,0.24
1,5,5,4,1,"18-34",1,0.337,0.0260644164933542,"15541",1,0.337
1,5,5,4,2,"18-34",1,0.259,0.0137365446254855,"15542",1,0.259
1,5,5,4,3,"18-34",1,0.233,-0.0303704881305896,"15543",1,0.233
1,5,5,4,4,"18-34",1,0.052,-0.104671408239473,"15544",1,0.052
1,5,5,4,5,"18-34",1,0.048,-0.181931962871056,"15545",1,0.048
1,5,5,5,1,"18-34",1,0.278,-0.0900499151145267,"15551",1,0.278
1,5,5,5,2,"18-34",1,0.2,-0.114020569315639,"15552",1,0.2
1,5,5,5,3,"18-34",1,0.174,-0.150872308026822,"15553",1,0.174
1,5,5,5,4,"18-34",1,-0.007,-0.214370490119942,"15554",1,-0.007
1,5,5,5,5,"18-34",1,-0.011,-0.283591485263874,"15555",1,-0.011
2,1,1,1,1,"18-34",1,0.942,0.932959396793863,"21111",1,0.942
2,1,1,1,2,"18-34",1,0.864,0.853847269597117,"21112",1,0.864
2,1,1,1,3,"18-34",1,0.838,0.787471045385483,"21113",1,0.838
2,1,1,1,4,"18-34",1,0.657,0.559203823837433,"21114",1,0.657
2,1,1,1,5,"18-34",1,0.653,0.377598273778766,"21115",1,0.653
2,1,1,2,1,"18-34",1,0.879,0.808388497313401,"21121",1,0.879
2,1,1,2,2,"18-34",1,0.801,0.75036677266532,"21122",1,0.801
2,1,1,2,3,"18-34",1,0.775,0.692392768665287,"21123",1,0.775
2,1,1,2,4,"18-34",1,0.594,0.469353340106017,"21124",1,0.594
2,1,1,2,5,"18-34",1,0.59,0.286241039843291,"21125",1,0.59
2,1,1,3,1,"18-34",1,0.858,0.711415635371499,"21131",1,0.858
2,1,1,3,2,"18-34",1,0.78,0.668602339800504,"21132",1,0.78
2,1,1,3,3,"18-34",1,0.754,0.620581263823617,"21133",1,0.754
2,1,1,3,4,"18-34",1,0.573,0.411654010605538,"21134",1,0.573
2,1,1,3,5,"18-34",1,0.569,0.231675662541962,"21135",1,0.569
2,1,1,4,1,"18-34",1,0.666,0.684318263222795,"21141",1,0.666
2,1,1,4,2,"18-34",1,0.588,0.635095154270842,"21142",1,0.588
2,1,1,4,3,"18-34",1,0.562,0.56625902344628,"21143",1,0.562
2,1,1,4,4,"18-34",1,0.381,0.356921946688793,"21144",1,0.381
2,1,1,4,5,"18-34",1,0.377,0.180287808815413,"21145",1,0.377
2,1,1,5,1,"18-34",1,0.607,0.726698409460567,"21151",1,0.607
2,1,1,5,2,"18-34",1,0.529,0.674448020826243,"21152",1,0.529
2,1,1,5,3,"18-34",1,0.503,0.608970396530184,"21153",1,0.503
2,1,1,5,4,"18-34",1,0.322,0.385608642513079,"21154",1,0.322
2,1,1,5,5,"18-34",1,0.318,0.194473577741013,"21155",1,0.318
2,1,2,1,1,"18-34",1,0.892,0.829412991168338,"21211",1,0.892
2,1,2,1,2,"18-34",1,0.814,0.775115425270503,"21212",1,0.814
2,1,2,1,3,"18-34",1,0.788,0.721795831384378,"21213",1,0.788
2,1,2,1,4,"18-34",1,0.607,0.506609011570217,"21214",1,0.607
2,1,2,1,5,"18-34",1,0.603,0.323311534575521,"21215",1,0.603
2,1,2,2,1,"18-34",1,0.829,0.731563060630509,"21221",1,0.829
2,1,2,2,2,"18-34",1,0.751,0.689134705291796,"21222",1,0.751
2,1,2,2,3,"18-34",1,0.725,0.642818251525576,"21223",1,0.725
2,1,2,2,4,"18-34",1,0.544,0.431127858815532,"21224",1,0.544
2,1,2,2,5,"18-34",1,0.54,0.248609532798262,"21225",1,0.54
2,1,2,3,1,"18-34",1,0.808,0.680085692708459,"21231",1,0.808
2,1,2,3,2,"18-34",1,0.73,0.641506753784531,"21232",1,0.73
2,1,2,3,3,"18-34",1,0.704,0.597477203366861,"21233",1,0.704
2,1,2,3,4,"18-34",1,0.523,0.391210831639956,"21234",1,0.523
2,1,2,3,5,"18-34",1,0.519,0.212100685722697,"21235",1,0.519
2,1,2,4,1,"18-34",1,0.616,0.649226442659757,"21241",1,0.616
2,1,2,4,2,"18-34",1,0.538,0.60985128577508,"21242",1,0.538
2,1,2,4,3,"18-34",1,0.512,0.557030985028219,"21243",1,0.512
2,1,2,4,4,"18-34",1,0.331,0.354124458342312,"21244",1,0.331
2,1,2,4,5,"18-34",1,0.327,0.178942792124915,"21245",1,0.327
2,1,2,5,1,"18-34",1,0.557,0.660813100050272,"21251",1,0.557
2,1,2,5,2,"18-34",1,0.479,0.620480722179119,"21252",1,0.479
2,1,2,5,3,"18-34",1,0.453,0.571964033745614,"21253",1,0.453
2,1,2,5,4,"18-34",1,0.272,0.367416997251801,"21254",1,0.272
2,1,2,5,5,"18-34",1,0.268,0.18980129173079,"21255",1,0.268
2,1,3,1,1,"18-34",1,0.879,0.787646908766312,"21311",1,0.879
2,1,3,1,2,"18-34",1,0.801,0.745100884640105,"21312",1,0.801
2,1,3,1,3,"18-34",1,0.775,0.693074312322173,"21313",1,0.775
2,1,3,1,4,"18-34",1,0.594,0.482634088873601,"21314",1,0.594
2,1,3,1,5,"18-34",1,0.59,0.297161154744637,"21315",1,0.59
2,1,3,2,1,"18-34",1,0.816,0.714769032535541,"21321",1,0.816
2,1,3,2,2,"18-34",1,0.738,0.675672692456792,"21322",1,0.738
2,1,3,2,3,"18-34",1,0.712,0.629277639550501,"21323",1,0.712
2,1,3,2,4,"18-34",1,0.531,0.421314013616859,"21324",1,0.531
2,1,3,2,5,"18-34",1,0.527,0.239094271382837,"21325",1,0.527
2,1,3,3,1,"18-34",1,0.795,0.655870981375573,"21331",1,0.795
2,1,3,3,2,"18-34",1,0.717,0.618113920546161,"21332",1,0.717
2,1,3,3,3,"18-34",1,0.691,0.566127506189393,"21333",1,0.691
2,1,3,3,4,"18-34",1,0.51,0.37036661950274,"21334",1,0.51
2,1,3,3,5,"18-34",1,0.506,0.193983892198638,"21335",1,0.506
2,1,3,4,1,"18-34",1,0.603,0.516297019239198,"21341",1,0.603
2,1,3,4,2,"18-34",1,0.525,0.479336245807225,"21342",1,0.525
2,1,3,4,3,"18-34",1,0.499,0.421439840410415,"21343",1,0.499
2,1,3,4,4,"18-34",1,0.318,0.25871251862349,"21344",1,0.318
2,1,3,4,5,"18-34",1,0.314,0.111218191942764,"21345",1,0.314
2,1,3,5,1,"18-34",1,0.544,0.536985984122163,"21351",1,0.544
2,1,3,5,2,"18-34",1,0.466,0.498903895408716,"21352",1,0.466
